river_id,slug,local_name,qaulified_name,station_id,order
1663,river-nidd,River Nidd,River Nidd,8021,3
1663,river-nidd,River Nidd,River Nidd,8121,4
1663,river-nidd,River Nidd,River Nidd,8104,5
1663,river-nidd,River Nidd,River Nidd,8186,6
1664,river-north-lew,River North Lew,River North Lew,3111,1
1665,river-north-tyne,River North Tyne,River North Tyne,8368,1
1665,river-north-tyne,River North Tyne,River North Tyne,8262,2
1665,river-north-tyne,River North Tyne,River North Tyne,8370,3
1665,river-north-tyne,River North Tyne,River North Tyne,8019,4
1665,river-north-tyne,River North Tyne,River North Tyne,8166,5
1665,river-north-tyne,River North Tyne,River North Tyne,8355,6
1666,river-ock,River Ock,River Ock,7077,1
1666,river-ock,River Ock,River Ock,7078,2
1666,river-ock,River Ock,River Ock,7081,3
1666,river-ock,River Ock,River Ock,7402,4
1667,river-og,River Og,River Og,7114,1
1668,river-okement,River Okement,River Okement,3122,1
1669,river-onny,River Onny,River Onny,2030,1
1670,river-ore,River Ore,River Ore,6089,1
1671,river-otter,River Otter,River Otter,3239,1
1671,river-otter,River Otter,River Otter,3237,2
1672,river-ottery,River Ottery,River Ottery,3384,1
1672,river-ottery,River Ottery,River Ottery,3191,2
1672,river-ottery,River Ottery,River Ottery,3341,3
1673,river-ouse-sussex,River Ouse,River Ouse (Sussex),1152,1
1673,river-ouse-sussex,River Ouse,River Ouse (Sussex),1110,2
1673,river-ouse-sussex,River Ouse,River Ouse (Sussex),1106,3
1673,river-ouse-sussex,River Ouse,River Ouse (Sussex),1107,4
1673,river-ouse-sussex,River Ouse,River Ouse (Sussex),9246,5
1673,river-ouse-sussex,River Ouse,River Ouse (Sussex),1100,6
1673,river-ouse-sussex,River Ouse,River Ouse (Sussex),9250,7
1673,river-ouse-sussex,River Ouse,River Ouse (Sussex),9249,8
1673,river-ouse-sussex,River Ouse,River Ouse (Sussex),1109,9
1673,river-ouse-sussex,River Ouse,River Ouse (Sussex),1026,10
1674,river-ouse-yorkshire,River Ouse,River Ouse (Yorkshire),8140,1
1674,river-ouse-yorkshire,River Ouse,River Ouse (Yorkshire),8184,2
1674,river-ouse-yorkshire,River Ouse,River Ouse (Yorkshire),9347,3
1674,river-ouse-yorkshire,River Ouse,River Ouse (Yorkshire),8208,4
1674,river-ouse-yorkshire,River Ouse,River Ouse (Yorkshire),8081,5
1674,river-ouse-yorkshire,River Ouse,River Ouse (Yorkshire),8145,6
1674,river-ouse-yorkshire,River Ouse,River Ouse (Yorkshire),8044,7
1674,river-ouse-yorkshire,River Ouse,River Ouse (Yorkshire),8180,8
1674,river-ouse-yorkshire,River Ouse,River Ouse (Yorkshire),8179,9
1674,river-ouse-yorkshire,River Ouse,River Ouse (Yorkshire),8084,10
1674,river-ouse-yorkshire,River Ouse,River Ouse (Yorkshire),8024,11
1675,river-ouzel,River Ouzel,River Ouzel,6152,1
1675,river-ouzel,River Ouzel,River Ouzel,6154,2
1675,river-ouzel,River Ouzel,River Ouzel,6165,3
1675,river-ouzel,River Ouzel,River Ouzel,6258,4
1676,river-pang,River Pang,River Pang,7104,1
1676,river-pang,River Pang,River Pang,7105,2
1676,river-pang,River Pang,River Pang,7106,3
1676,river-pang,River Pang,River Pang,7107,4
1677,river-pant,River Pant,River Pant,6141,1
1677,river-pant,River Pant,River Pant,6130,2
1678,river-parrett,River Parrett,River Parrett,3075,1
1678,river-parrett,River Parrett,River Parrett,3072,2
1678,river-parrett,River Parrett,River Parrett,3397,3
1679,river-penk,River Penk,River Penk,9067,1
1679,river-penk,River Penk,River Penk,2123,2
1680,river-perry,River Perry,River Perry,2014,1
1681,river-petteril,River Petteril,River Petteril,5100,1
1681,river-petteril,River Petteril,River Petteril,5159,2
1681,river-petteril,River Petteril,River Petteril,5172,3
1681,river-petteril,River Petteril,River Petteril,5214,4
1682,river-piddle,River Piddle,River Piddle,3276,1
1682,river-piddle,River Piddle,River Piddle,3270,2
1682,river-piddle,River Piddle,River Piddle,3269,3
1683,river-pinn,River Pinn,River Pinn,7397,1
1683,river-pinn,River Pinn,River Pinn,7201,2
1683,river-pinn,River Pinn,River Pinn,7173,3
1683,river-pinn,River Pinn,River Pinn,7174,4
1683,river-pinn,River Pinn,River Pinn,7005,5
1683,river-pinn,River Pinn,River Pinn,7202,6
1683,river-pinn,River Pinn,River Pinn,7203,7
1683,river-pinn,River Pinn,River Pinn,7183,8
1683,river-pinn,River Pinn,River Pinn,7204,9
1684,river-plym,River Plym,River Plym,3197,1
1685,river-pol,River Pol,River Pol,3144,1
1686,river-pont,River Pont,River Pont,8195,1
1686,river-pont,River Pont,River Pont,8098,2
1686,river-pont,River Pont,River Pont,8162,3
1687,river-pool,River Pool,River Pool,7319,1
1688,river-poulter,River Poulter,River Poulter,2114,1
1689,river-quaggy,River Quaggy,River Quaggy,7327,1
1689,river-quaggy,River Quaggy,River Quaggy,7328,2
1690,river-quin,River Quin,River Quin,7343,1
1691,river-rase,River Rase,River Rase,6238,1
1692,river-ravensbourne,River Ravensbourne,River Ravensbourne,7311,1
1692,river-ravensbourne,River Ravensbourne,River Ravensbourne,7310,2
1692,river-ravensbourne,River Ravensbourne,River Ravensbourne,7314,3
1692,river-ravensbourne,River Ravensbourne,River Ravensbourne,7320,4
1692,river-ravensbourne,River Ravensbourne,River Ravensbourne,7315,5
1693,river-ravensbourne-east-branch,River Ravensbourne (East branch),River Ravensbourne (East branch),7312,1
1693,river-ravensbourne-east-branch,River Ravensbourne (East branch),River Ravensbourne (East branch),7313,2
1694,river-rawthey,River Rawthey,River Rawthey,5020,1
1695,river-ray,River Ray,River Ray,7067,1
1695,river-ray,River Ray,River Ray,7068,2
1695,river-ray,River Ray,River Ray,7018,3
1695,river-ray,River Ray,River Ray,7019,4
1695,river-ray,River Ray,River Ray,7020,5
1697,river-rea-shropshire,River Rea,River Rea (Shropshire),2026,1
1696,river-rea-west-midlands,River Rea,River Rea (West Midlands),9066,1
1696,river-rea-west-midlands,River Rea,River Rea (West Midlands),9055,2
1696,river-rea-west-midlands,River Rea,River Rea (West Midlands),2115,3
1698,river-rede,River Rede,River Rede,8158,1
1698,river-rede,River Rede,River Rede,8157,2
1698,river-rede,River Rede,River Rede,8167,3
1699,river-rhee,River Rhee,River Rhee,6196,1
1699,river-rhee,River Rhee,River Rhee,6199,2
1699,river-rhee,River Rhee,River Rhee,6191,3
1700,river-rib,River Rib,River Rib,7342,1
1700,river-rib,River Rib,River Rib,7344,2
1701,river-ribble,River Ribble,River Ribble,5086,1
1701,river-ribble,River Ribble,River Ribble,5109,2
1701,river-ribble,River Ribble,River Ribble,5056,3
1701,river-ribble,River Ribble,River Ribble,5091,4
1701,river-ribble,River Ribble,River Ribble,5066,5
1701,river-ribble,River Ribble,River Ribble,5099,6
1701,river-ribble,River Ribble,River Ribble,5119,7
1701,river-ribble,River Ribble,River Ribble,5122,8
1701,river-ribble,River Ribble,River Ribble,5146,9
1702,river-riccal,River Riccal,River Riccal,8153,1
1703,river-roch,River Roch,River Roch,5199,1
1703,river-roch,River Roch,River Roch,5004,2
1703,river-roch,River Roch,River Roch,5231,3
1703,river-roch,River Roch,River Roch,5013,4
1704,river-roden,River Roden,River Roden,2011,1
1705,river-roding,River Roding,River Roding,7376,1
1705,river-roding,River Roding,River Roding,7379,2
1705,river-roding,River Roding,River Roding,7009,3
1705,river-roding,River Roding,River Roding,7380,4
1705,river-roding,River Roding,River Roding,7381,5
1706,river-rom,River Rom,River Rom,9282,1
1706,river-rom,River Rom,River Rom,7382,2
1707,river-rothay,River Rothay,River Rothay,5162,2
1707,river-rothay,River Rothay,River Rothay,9418,1
1708,river-rother-kent,River Rother,River Rother (Kent),1126,1
1708,river-rother-kent,River Rother,River Rother (Kent),1030,2
1710,river-rother-sussex,River Rother,River Rother (Sussex),1164,1
1710,river-rother-sussex,River Rother,River Rother (Sussex),1169,2
1710,river-rother-sussex,River Rother,River Rother (Sussex),1013,3
1710,river-rother-sussex,River Rother,River Rother (Sussex),1010,4
1709,river-rother-yorkshire,River Rother,River Rother (Yorkshire),9335,1
1709,river-rother-yorkshire,River Rother,River Rother (Yorkshire),9034,2
1709,river-rother-yorkshire,River Rother,River Rother (Yorkshire),8091,3
1709,river-rother-yorkshire,River Rother,River Rother (Yorkshire),8296,4
1709,river-rother-yorkshire,River Rother,River Rother (Yorkshire),8217,5
1709,river-rother-yorkshire,River Rother,River Rother (Yorkshire),8114,6
1709,river-rother-yorkshire,River Rother,River Rother (Yorkshire),9045,7
1709,river-rother-yorkshire,River Rother,River Rother (Yorkshire),9382,8
1709,river-rother-yorkshire,River Rother,River Rother (Yorkshire),9345,9
1709,river-rother-yorkshire,River Rother,River Rother (Yorkshire),9044,10
1709,river-rother-yorkshire,River Rother,River Rother (Yorkshire),8253,11
1709,river-rother-yorkshire,River Rother,River Rother (Yorkshire),9336,12
1711,river-ryburn,River Ryburn,River Ryburn,8172,1
1711,river-ryburn,River Ryburn,River Ryburn,8309,2
1712,river-rye,River Rye,River Rye,8033,1
1712,river-rye,River Rye,River Rye,8147,2
1712,river-rye,River Rye,River Rye,8102,3
1713,river-ryton,River Ryton,River Ryton,2121,1
1713,river-ryton,River Ryton,River Ryton,2141,2
1714,river-salwarpe,River Salwarpe,River Salwarpe,9295,1
1714,river-salwarpe,River Salwarpe,River Salwarpe,2075,2
1714,river-salwarpe,River Salwarpe,River Salwarpe,2007,3
1715,river-seaton,River Seaton,River Seaton,3133,1
1716,river-sence-leicestershire,River Sence,River Sence (Leicestershire),2139,1
1716,river-sence-leicestershire,River Sence,River Sence (Leicestershire),2188,2
1717,river-sence-west-leicestershire,River Sence,River Sence (West Leicestershire),9080,1
1718,river-seven,River Seven,River Seven,8183,1
1718,river-seven,River Seven,River Seven,8148,2
1719,river-severn,River Severn,River Severn,2033,1
1719,river-severn,River Severn,River Severn,4260,2
1719,river-severn,River Severn,River Severn,2034,3
1719,river-severn,River Severn,River Severn,4235,4
1719,river-severn,River Severn,River Severn,2009,5
1719,river-severn,River Severn,River Severn,2072,6
1719,river-severn,River Severn,River Severn,2068,7
1719,river-severn,River Severn,River Severn,2061,8
1719,river-severn,River Severn,River Severn,2067,9
1719,river-severn,River Severn,River Severn,9308,10
1719,river-severn,River Severn,River Severn,2004,11
1719,river-severn,River Severn,River Severn,2036,12
1719,river-severn,River Severn,River Severn,2058,13
1719,river-severn,River Severn,River Severn,2069,14
1719,river-severn,River Severn,River Severn,2001,15
1719,river-severn,River Severn,River Severn,2092,16
1719,river-severn,River Severn,River Severn,2039,17
1719,river-severn,River Severn,River Severn,2081,18
1719,river-severn,River Severn,River Severn,2022,19
1719,river-severn,River Severn,River Severn,2041,20
1719,river-severn,River Severn,River Severn,2078,21
1719,river-severn,River Severn,River Severn,2031,22
1719,river-severn,River Severn,River Severn,2166,23
1719,river-severn,River Severn,River Severn,2167,24
1719,river-severn,River Severn,River Severn,9030,25
1719,river-severn,River Severn,River Severn,2063,26
1719,river-severn,River Severn,River Severn,2051,27
1719,river-severn,River Severn,River Severn,2059,28
1719,river-severn,River Severn,River Severn,2071,29
1720,river-shalbourne,River Shalbourne,River Shalbourne,7121,1
1721,river-sheaf,River Sheaf,River Sheaf,8299,1
1721,river-sheaf,River Sheaf,River Sheaf,8308,2
1721,river-sheaf,River Sheaf,River Sheaf,8099,3
1721,river-sheaf,River Sheaf,River Sheaf,9040,4
1722,river-sheppey,River Sheppey,River Sheppey,3054,1
1723,river-sherbourne,River Sherbourne,River Sherbourne,9085,1
1723,river-sherbourne,River Sherbourne,River Sherbourne,9096,2
1723,river-sherbourne,River Sherbourne,River Sherbourne,9109,3
1724,river-shuttle,River Shuttle,River Shuttle,1039,1
1725,river-sid,River Sid,River Sid,3240,1
1725,river-sid,River Sid,River Sid,3233,2
1726,river-skell,River Skell,River Skell,8006,1
1727,river-skerne,River Skerne,River Skerne,8030,1
1727,river-skerne,River Skerne,River Skerne,8164,2
1727,river-skerne,River Skerne,River Skerne,8108,3
1727,river-skerne,River Skerne,River Skerne,8190,4
1728,river-slea,River Slea,River Slea,6069,1
1728,river-slea,River Slea,River Slea,6070,2
1728,river-slea,River Slea,River Slea,6064,3
1729,river-smite,River Smite,River Smite,2213,1
1730,river-snail,River Snail,River Snail,6267,1
1731,river-soar,River Soar,River Soar,2187,1
1731,river-soar,River Soar,River Soar,2136,2
1731,river-soar,River Soar,River Soar,2158,3
1731,river-soar,River Soar,River Soar,2142,4
1731,river-soar,River Soar,River Soar,2132,5
1732,river-south-tyne,River South Tyne,River South Tyne,8007,1
1732,river-south-tyne,River South Tyne,River South Tyne,8076,2
1732,river-south-tyne,River South Tyne,River South Tyne,8356,3
1732,river-south-tyne,River South Tyne,River South Tyne,9283,4
1732,river-south-tyne,River South Tyne,River South Tyne,8095,5
1733,river-sow,River Sow,River Sow,2122,1
1733,river-sow,River Sow,River Sow,9076,2
1733,river-sow,River Sow,River Sow,2105,3
1734,river-sowe,River Sowe,River Sowe,9094,1
1734,river-sowe,River Sowe,River Sowe,9095,2
1735,river-sowy,River Sowy,River Sowy,3399,1
1736,river-sprint,River Sprint,River Sprint,5130,1
1737,river-steeping,River Steeping,River Steeping,9373,1
1738,river-stennack,River Stennack,River Stennack,3418,1
1739,river-stert,River Stert,River Stert,7003,1
1740,river-stiffkey,River Stiffkey,River Stiffkey,6100,1
1741,river-stort,River Stort,River Stort,7348,1
1741,river-stort,River Stort,River Stort,7350,2
1741,river-stort,River Stort,River Stort,7351,3
1741,river-stort,River Stort,River Stort,7353,4
1743,river-stour-dorset,River Stour,River Stour (Dorset),3297,1
